"","url","pr"
"63","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_cerimonia_de_abertura_pibid.html",0.000759522671008889
"64","http://www.puc-rio.br/ensinopesq/ccg/pibid/jornada_pedagogica_2017.html",0.000787948549482808
"65","http://www.puc-rio.br/sobrepuc/admin/vrd/index.html",0.000942073920593391
"66","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_seminario_pibid_sudeste_201510.html",0.000745242940492983
"67","http://www.puc-rio.br/sobrepuc/admin/vrc/atv_edu_fisica.html",0.00120929480989472
"68","http://www.puc-rio.br/ensinopesq/ccpg/apresentacao_ted.html",0.000976929335375878
"69","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pratica_ensino_geografia.html",0.000759522671008889
"70","http://www.puc-rio.br/sobrepuc/mensagem/index.html",0.0017872783856973
"71","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_pibid_filosofia_03.html",0.000786776232232089
"72","http://www.puc-rio.br/ensinopesq/academicas/indexprof.html",0.0015018368749064
"73","http://www.puc-rio.br/sobrepuc/admin/ccs/estrutura.html",0.00136575489034217
"74","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_conasco_201509.html",0.000773149451620489
"75","http://www.puc-rio.br/sobrepuc/depto/",0.00301844663346083
"76","http://www.puc-rio.br/sobrepuc/admin/vrc/eventosecerimonial/formatura/",0.00101062470527281
"77","http://www.puc-rio.br/ensinopesq/ccg/cursos.html",0.00111610351326967
"78","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_4o_encontro_institucional.html",0.000828309523971195
"79","http://www.puc-rio.br/sobrepuc/admin/vrad/cobranca_registrada2.html",0.00109870964674711
"80","http://www.puc-rio.br/sobrepuc/admin/vrac/projetos/suporte_inclusao.html",0.000904190637288381
"81","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/equipe.html",0.00110648095905716
"82","http://www.puc-rio.br/ensinopesq/ccg/pibid/encontro_pibid_2016.html",0.000787948549482808
"83","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_encontro_ensino_geografia_201510.html",0.000773149451620489
"84","http://www.puc-rio.br/sobrepuc/admin/ccbs.html",0.000947411367228088
"85","http://www.puc-rio.br/sobrepuc/admin/vrad/prefeitura.html",0.00085684636884524
"86","http://www.puc-rio.br/sobrepuc/admin/ccs/publicacoes.html",0.00123676692847645
"87","http://www.puc-rio.br/sobrepuc/historia/",0.000801731206632086
"88","http://www.puc-rio.br/ensinopesq/ccg/enade.html",0.00126081548021484
"89","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_4o_semana_filosofia.html",0.000773149451620489
"90","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_subproj_fil_rede_mercosul_mobilidade.html",0.000731616159881383
"91","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/index.html",0.00122411484562552
"92","http://www.puc-rio.br/ensinopesq/ccpg/iniciacao_cientifica.html",0.00108097481619728
"93","http://www.puc-rio.br/ensinopesq/ccg/pibid/materias_especiais.html",0.000787948549482808
"94","http://www.puc-rio.br/sobrepuc/admin/ccs/ccci.html",0.00129468714275763
"95","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_visita_profaurelcardozo.html",0.000759522671008889
"96","http://www.puc-rio.br/sobrepuc/admin/ccs/nucleos.html",0.0012367669284762
"97","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_3o_encontro_institucional.html",0.000786776232232089
"98","http://www.puc-rio.br/sobrepuc/admin/",0.000810695560641077
"99","http://www.puc-rio.br/sobrepuc/admin/ccs/projetos.html",0.00123676692847605
"100","http://www.puc-rio.br/ensinopesq/ccpg/downloads.html",0.000934829228784129
"101","http://www.puc-rio.br/sobrepuc/admin/vrc/respuc/trabalho_social.html",0.000741311160022611
"102","http://www.puc-rio.br/sobrepuc/depto/dar/procedimentos_menu.html",0.000905761577946999
"103","http://www.puc-rio.br/ensinopesq/ccpg/pibic/index.html",0.000839689011550378
"104","http://www.puc-rio.br/ensinopesq/ccg/pibid/pibid_encontro02.html",0.000731616159881383
"105","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/projeto.html",0.00110436341134726
"106","http://www.puc-rio.br/sobrepuc/admin/ccs/missao.html",0.0012367669284759
"107","http://www.puc-rio.br/ensinopesq/ouvidoria/formulario.html",0.00104493874256435
"108","http://www.puc-rio.br/sobrepuc/admin/vrc/bolsas_regularizacao.html",0.000764917268677332
"109","http://www.puc-rio.br/ferramentas/eventos/visao/formulario.html",0.00143712057216142
"110","http://www.puc-rio.br/ensinopesq/ccg/prouni/index.html",0.00121340851639159
"111","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_clafpl_2016.html",0.000773149451620489
"112","http://www.puc-rio.br/ferramentas/editais/visao/index.html",0.000795334337018609
"113","http://www.puc-rio.br/vrc/bolsas.html",0.000855000082362777
"114","http://www.puc-rio.br/ensinopesq/ccg/bolsa_premio.html",0.000759483426786223
"115","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/desempenho.html",0.000981941517010164
"116","http://www.puc-rio.br/sobrepuc/admin/ccs/historia.html",0.00123676692847572
"117","http://www.puc-rio.br/ccci/",0.000884545503610515
"118","http://www.puc-rio.br/sobrepuc/depto/ccpa/index.html",0.000992978215053825
"119","http://www.puc-rio.br/sobrepuc/admin/vrc/",0.00125147780716196
"120","http://www.puc-rio.br/sobrepuc/admin/vrad/index.html",0.00106568981265012
"121","http://www.puc-rio.br/sobrepuc/projetos/",0.000717989379269783
"122","http://www.puc-rio.br/sobrepuc/admin/vrad/cal_administrativo.html",0.000945198583247609
"123","http://www.puc-rio.br/sobrepuc/campus/",0.00269777724217717
"124","http://www.puc-rio.br/ensinopesq/ccpg/tabavaliacoes.html",0.00121355005239181
"125","http://www.puc-rio.br/ensinopesq/ccg/pibid/seminario_ciencias_sociais_2.html",0.000731616159881383
"126","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/documentos.html",0.00112663408512164
"127","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/index.html",0.00106132084523743
"128","http://www.puc-rio.br/ensinopesq/ccpg/bolsas.html",0.00173009828010878
"129","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos/",0.0016107053210777
"130","http://www.puc-rio.br/sobrepuc/admin/ccs/index.html",0.00165753187177507
"131","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_2o_encontro_institucional.html",0.000759522671008889
"132","http://www.puc-rio.br/vrc/bolsas_fies.html",0.000783260992634042
"133","http://www.puc-rio.br/vestibular",0.000907586484973038
"134","http://www.puc-rio.br/ensinopesq/ccg",0.000805637063417967
"135","http://www.puc-rio.br/ensinopesq/ccpg",0.000724281038778849
"136","http://www.puc-rio.br/ensinopesq/ccci",0.000794779042872388
"137","http://www.puc-rio.br/sobrepuc/mensagem",0.000724281038778849
"138","http://www.puc-rio.br/sobrepuc/depto",0.000724281038778849
"139","http://www.puc-rio.br/sobrepuc/projetos",0.00285855868698858
"140","http://www.puc-rio.br/agendaambiental",0.00169633279634985
"141","http://www.puc-rio.br/sobrepuc/campus",0.000724281038778849
"142","http://www.puc-rio.br/sobrepuc/anuarios",0.000724281038778849
"143","http://www.puc-rio.br/sobrepuc/depto/dar",0.000872510055163691
"144","http://www.puc-rio.br/sobrepuc/depto/dar/calendario",0.000735697989870794
"145","http://www.puc-rio.br/microhorario",0.000844091749444423
"146","http://www.puc-rio.br/ensinopesq/academicas",0.00127319559627704
"147","http://www.puc-rio.br/ensinopesq/bolsasefinanciamentos",0.000724281038778849
"148","http://www.puc-rio.br/correio",0.000724281038778849
"149","http://www.puc-rio.br/igreja",0.000754795587397814
"150","http://www.puc-rio.br/ensinopesq/ouvidoria",0.000724281038778849
"151","http://www.puc-rio.br/sobrepuc/admin/vrad/rh",0.000724281038778849
"152","http://www.puc-rio.br/rae",0.000724281038778849
"153","http://www.puc-rio.br/sobrepuc/admin/vrad/adm",0.000724281038778849
"154","http://www.puc-rio.br/rdc",0.000724281038778849
"155","http://www.puc-rio.br/vestibular/201712",0.000724281038778849
"156","http://www.puc-rio.br/english",0.000724281038778849
"157","http://www.puc-rio.br/webmail",0.000830697212818043
"158","http://www.puc-rio.br/sobrepuc/depto/editais/Processo%20Seletivo%20CETUC-2018.pdf",0.000724281038778849
"159","http://www.puc-rio.br/sobrepuc/depto/editais/Selecao_Docente_DEQM_2018.pdf",0.000724281038778849
"160","http://www.puc-rio.br/ensinopesq/ccpg/download/posgraduacao_stritosensu_regulamento.pdf",0.000889430843971664
"161","http://www.puc-rio.br/eventos",0.000730572698287914
"162","http://www.puc-rio.br/ausjal",0.000724281038778849
"163","http://www.ccead.puc-rio.br/",0.00220376252179178
"164","http://www.cce.puc-rio.br/",0.00215245928154494
"165","http://vrac.puc-rio.br/",0.00120135492441723
"166","http://nucleodememoria.vrac.puc-rio.br/site",0.000724281038778849
"168","http://www.dbd.puc-rio.br/",0.000776317871825812
"169","http://www.ccpa.puc-rio.br/sap/",0.000884438863924166
"170","http://curriculos.rdc.puc-rio.br/",0.000830697212818043
"171","http://www.maxwell.vrac.puc-rio.br/",0.000768703748399678
"173","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=816&sid=21",0.000724281038778849
"174","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=814&sid=18",0.000724281038778849
"175","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=794&sid=19",0.000724281038778849
"176","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=793&sid=22",0.000724281038778849
"177","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=792&sid=19",0.000724281038778849
"178","http://noticiaspuc-rio.rdc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=62&sid=3",0.000724281038778849
"179","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=813&sid=17",0.000724281038778849
"180","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=809&sid=21",0.000724281038778849
"181","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=799&sid=20",0.000724281038778849
"182","http://jornaldapuc.vrc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=5399&sid=50",0.000724281038778849
"183","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=786&sid=20",0.000724281038778849
"184","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=798&sid=20",0.000724281038778849
"185","http://noticiaspuc-rio.rdc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=61&sid=2",0.000724281038778849
"186","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=796&sid=21",0.000724281038778849
"187","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=797&sid=21",0.000724281038778849
"188","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=778&sid=19",0.000724281038778849
"189","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=724&sid=19",0.000724281038778849
"190","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=725&sid=19",0.000724281038778849
"191","http://comunicar.vrc.puc-rio.br/",0.000753184272720727
"192","http://pucurgente.vrc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=13199&sid=9",0.000724281038778849
"193","http://jornaldapuc.vrc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=5392&sid=29",0.000724281038778849
"194","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=795&sid=21",0.000724281038778849
"195","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=789&sid=21",0.000724281038778849
"196","http://www.psi.puc-rio.br/site/index.php/2015-03-29-11-14-38/noticias/item/490-edital-de-selecao-para-professor-departamento-de-psicologia-psicologia-social-e-organizacional",0.000724281038778849
"197","http://www.psi.puc-rio.br/site/index.php/2015-03-29-11-14-38/noticias/item/489-edital-de-selecao-para-professor-departamento-de-psicologia-psicologia-do-desenvolvimento-e-avaliacao-psicologica",0.000724281038778849
"198","http://www.ind.puc-rio.br/pdf/ProcessoSeletivo_PNPD_2018_Portugues.pdf",0.000724281038778849
"199","http://www.rdc.puc-rio.br/?page_id=3070",0.000724281038778849
"205","http://www.puc-rio.br/sobrepuc/contatos/index.html",0.00197508264083631
"206","http://www.puc-rio.br/",0.0104883536392094
"207","http://www.ccpg.puc-rio.br/nucleodememoria/",0.00194022444333538
"208","http://www.ccpa.puc-rio.br/avalie",0.00129231879264005
"211","http://www.puc-rio.br/faleconosco",0.00161043104022247
"212","http://www.puc-rio.br/nucleodememoria",0.00161043104022247
"213","http://www.puc-rio.br/sobrepuc/admin/vrac",0.00163077355011835
"214","http://www.puc-rio.br/sobrepuc/admin/vrd/brasao/index.html",0.00110323033062406
"215","http://assessoria.vrc.puc-rio.br/",0.00163933427416435
"216","http://www.puc-rio.br/sobrepuc/depto/ccpa/cpa/pdf/PDI-2013-17-Vol-1-atualizacao-20150708.pdf",0.000782928639392982
"217","http://www.puc-rio.br/sobrepuc/admin/vrd/cades_link_estrutura.html",0.000875343684551616
"218","http://www.puc-rio.br/sobrepuc/admin/ctch/",0.000889889962789518
"220","http://www.ctc.puc-rio.br/",0.000904436241027419
"221","http://www.iag.puc-rio.br/",0.00091218586335116
"222","http://www.com.puc-rio.br/",0.000907040602194881
"223","http://www.jur.puc-rio.br/",0.000980781640177814
"224","http://www.econ.puc-rio.br/",0.000948534649711401
"225","http://www.geo.puc-rio.br/",0.000948534649711401
"226","http://www.his.puc-rio.br/",0.000948534649711401
"227","http://www.iri.puc-rio.br/",0.000948534649711401
"228","http://www.ser.puc-rio.br/",0.000907040602194881
"229","http://www.cis.puc-rio.br/",0.000907040602194881
"230","http://www.puc-rio.br/ensinopesq/ccg/downloads/edital_anuidades_2017.pdf",0.000939265175718455
"231","http://www.puc-rio.br/ensinopesq/academicas/download/projetopuc.pdf",0.000824405553308978
"232","http://www.ccpa.puc-rio.br/sap/explicacao.lp",0.000824405553308978
"233","http://www.ccpa.puc-rio.br/sap/form_contato.lp",0.000824405553308978
"234","http://www.ccpa.puc-rio.br/sap",0.000960030298001156
"235","http://wifi.rdc.puc-rio.br/",0.000824405553308978
"236","http://www.puc-rio.br/english/departaments/ccpg",0.000778546197097671
"237","http://www.puc-rio.br/ensinopesq/ccpg/download/FORMPR1.PDF",0.000801783159823481
"238","http://ccpg.puc-rio.br/cgi/cgilua.exe/sys/start.htm?&sid=14",0.000767235123107545
"239","http://www.ccpa.puc-rio.br/scripts/cgilua/rpa-scripts/login_tese.lua",0.000843485001713063
"240","http://www.ccpa.puc-rio.br/rpa/informe_teses.lua",0.000794239257875301
"241","http://vrac.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=726&sid=23",0.000950347266152607
"242","http://www.puc-rio.br/vestibular/",0.000983927857771302
"243","http://www.puc-rio.br/ensinopesq/ccg/downloads/flyer_jornada2016-01.pdf",0.000851855778477083
"244","http://www.piues.puc-rio.br/",0.000851855778477083
"246","http://www.genesis.puc-rio.br/",0.000882040244811691
"247","http://pucurgente.vrc.puc-rio.br/cgi/cgilua.exe/sys/start.htm?infoid=12756&sid=9",0.000896509660068025
"249","http://ccs.puc-rio.br/media/livreto_teses_em_andamento_2017_07_03.pdf",0.000776392262003409
"250","http://ccs.puc-rio.br/media/livreto_teses_em_andamento_v7.pdf",0.000776392262003409
"251","http://www.puc-rio.br/vrc",0.000759483426786304
"252","http://www.cau.puc-rio.br/",0.000774029705024205
"253","http://www.civ.puc-rio.br/",0.000804214171358814
"254","http://www.letras.puc-rio.br/",0.000804214171358814
"256","http://www.puc-rio.br/ensinopesq/ccg/pibid",0.00385674650102741
"257","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/silid-simar_2015_e_quando_o_inesperado_faz_uma_surpresa.pdf",0.000827518884916021
"258","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/silid-simar_2015_por_que_precisamos_ensinar_seasons_of_the_year.pdf",0.000827518884916021
"259","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/silid-simar_2015_mas_teacher_se_a_gente_nao_jogar_papel_no_chao.pdf",0.000827518884916021
"260","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/evento_anual_de_pratica_exploratoria_17_programacao.pdf",0.000731616159881388
"261","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/evento_anual_de_pratica_exploratoria_17_resumos.pdf",0.000731616159881388
"262","http://www.puc-rio.br/ensinopesq/ccg/pibid/galeria_subproj_fil_rede_mercosul_mobilidade",0.000731616159881388
"263","http://www.puc-rio.br/ensinopesq/ccg/pibid/download/noticias_trabalho_subprojeto_letras_goiania_201410.pdf",0.000731616159881388
"266","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/001.jpg",0.000741046317496839
"267","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/002.jpg",0.000741046317496839
"268","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/003.jpg",0.000741046317496839
"269","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/004.jpg",0.000741046317496839
"270","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/005.jpg",0.000741046317496839
"271","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/006.jpg",0.000741046317496839
"272","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/007.jpg",0.000741046317496839
"273","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/008.jpg",0.000741046317496839
"274","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/009.jpg",0.000741046317496839
"275","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/010.jpg",0.000741046317496839
"276","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/011.jpg",0.000741046317496839
"277","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/012.jpg",0.000741046317496839
"278","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/013.jpg",0.000741046317496839
"279","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/014.jpg",0.000741046317496839
"280","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/015.jpg",0.000741046317496839
"281","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/016.jpg",0.000741046317496839
"282","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/017.jpg",0.000741046317496839
"283","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/018.jpg",0.000741046317496839
"284","http://www.puc-rio.br/ensinopesq/ccg/pibid/imagens/galeria_primeiro_encontro_institucional/019.jpg",0.000741046317496839
