X;Y
1,81425;-0,656131
1,82654;-0,637021
1,83859;-0,617806
1,85036;-0,598489
1,86182;-0,579075
1,87295;-0,559567
1,88373;-0,539967
1,89411;-0,520279
1,90409;-0,500506
1,91362;-0,480652
1,92268;-0,460719
1,93125;-0,440712
1,93929;-0,420633
1,94678;-0,400486
1,95369;-0,380274
1,96;-0,36
1,96568;-0,339674
1,97077;-0,319334
1,97529;-0,299022
1,97928;-0,278781
1,98278;-0,258655
1,98582;-0,238687
1,98844;-0,218921
1,99067;-0,199399
1,99255;-0,180166
1,99411;-0,161264
1,99539;-0,142736
1,99642;-0,124627
1,99724;-0,106979
1,99788;-0,089836
1,99839;-0,0732407
1,99878;-0,0572368
1,9991;-0,0418674
1,99939;-0,0271759
1,99968;-0,0132057
2;0
2,00038;0,012422
2,00079;0,0241377
2,00119;0,0352486
2,00155;0,0458563
2,00182;0,0560623
2,00197;0,0659682
2,00197;0,0756755
2,00176;0,0852858
2,00132;0,0949005
2,00061;0,104621
1,99958;0,11455
1,9982;0,124787
1,99644;0,135435
1,99425;0,146596
1,99159;0,15837
1,98843;0,170859
1,98473;0,184165
1,98045;0,19839
1,97555;0,213634
1,97;0,23
1,96377;0,247553
1,95686;0,266213
1,94932;0,285866
1,94117;0,306395
1,93244;0,327687
1,92315;0,349624
1,91333;0,372092
1,903;0,394976
1,89221;0,41816
1,88096;0,441529
1,8693;0,464967
1,85725;0,488359
1,84483;0,51159
1,83207;0,534544
1,81901;0,557106
1,80566;0,579161
1,79206;0,600593
1,77823;0,621287
1,7642;0,641128
1,75;0,66
1,73565;0,677816
1,72119;0,6946
1,70663;0,710404
1,692;0,725282
1,67733;0,739285
1,66265;0,752466
1,64798;0,764877
1,63334;0,77657
1,61877;0,787599
1,60429;0,798015
1,58992;0,80787
1,57568;0,817218
1,56162;0,82611
1,54775;0,834599
1,53409;0,842737
1,52068;0,850577
1,50754;0,85817
1,4947;0,865571
1,48218;0,87283
1,47;0,88
1,45818;0,887121
1,44665;0,894178
1,43531;0,901146
1,4241;0,907997
1,41291;0,914705
1,40167;0,921243
1,39028;0,927585
1,37866;0,933703
1,36673;0,939572
1,35439;0,945163
1,34157;0,950452
1,32817;0,955411
1,31412;0,960013
1,29931;0,964232
1,28368;0,96804
1,26712;0,971412
1,24956;0,974321
1,23092;0,97674
1,21109;0,978642
1,19;0,98
1,1676;0,980798
1,14396;0,981058
1,1192;0,980812
1,09345;0,98009
1,06681;0,978927
1,0394;0,977352
1,01134;0,975398
0,982738;0,973098
0,95372;0,970481
0,924398;0,967582
0,894888;0,96443
0,865306;0,961059
0,835769;0,9575
0,806392;0,953785
0,777291;0,949946
0,748583;0,946014
0,720384;0,942022
0,692809;0,938001
0,665976;0,933983
0,64;0,93
0,61497;0,926054
0,590864;0,92203
0,567636;0,917781
0,545235;0,913161
0,523614;0,908026
0,502725;0,902229
0,482519;0,895624
0,462947;0,888067
0,443963;0,87941
0,425516;0,86951
0,407558;0,858219
0,390042;0,845392
0,37292;0,830883
0,356141;0,814547
0,339659;0,796239
0,323425;0,775811
0,30739;0,753119
0,291507;0,728017
0,275726;0,700359
0,26;0,67
0,244295;0,636885
0,228635;0,601323
0,213061;0,563716
0,197613;0,524465
0,18233;0,48397
0,167252;0,442633
0,15242;0,400855
0,137872;0,359036
0,123648;0,317577
0,109789;0,27688
0,0963345;0,237345
0,0833237;0,199374
0,0707968;0,163367
0,0587935;0,129725
0,0473537;0,09885
0,0365172;0,0711418
0,0263237;0,0470017
0,0168132;0,0268307
0,00802533;0,0110298
0;0
