X;Y
4.37606;3.49174
4.39063;3.52866
4.40448;3.56626
4.41765;3.60451
4.43014;3.64339
4.44198;3.68287
4.45319;3.7229
4.46378;3.76347
4.47379;3.80453
4.48322;3.84606
4.49209;3.88803
4.50044;3.9304
4.50828;3.97314
4.51562;4.01623
4.52249;4.05962
4.5289;4.10329
4.53489;4.14721
4.54046;4.19134
4.54564;4.23566
4.55045;4.28013
4.55491;4.32472
4.55903;4.3694
4.56285;4.41413
4.56637;4.45889
4.56961;4.50365
4.57261;4.54837
4.57538;4.59302
4.57793;4.63757
4.58029;4.68198
4.58248;4.72624
4.58451;4.7703
4.58642;4.81413
4.58821;4.85771
4.58991;4.90099
4.59154;4.94396
4.59311;4.98657
4.59466;5.0288
4.59619;5.07062
4.59773;5.11199
4.5993;5.15287
4.60092;5.19325
4.6026;5.23309
4.60438;5.27236
4.60626;5.31102
4.60827;5.34904
4.61043;5.3864
4.61275;5.42306
4.61527;5.45898
4.61799;5.49415
4.62094;5.52852
4.62414;5.56207
4.62761;5.59476
4.63137;5.62656
4.63543;5.65744
4.63982;5.68738
4.64456;5.71632
4.64967;5.74426
4.65517;5.77115
4.66108;5.79696
4.66741;5.82166
4.6742;5.84523
4.68145;5.86762
4.68919;5.88881
4.69744;5.90876
4.70621;5.92745
4.71554;5.94484
4.72543;5.9609
4.73591;5.9756
4.747;5.9889
4.75872;6.00079
4.77109;6.01122
4.78413;6.02016
4.79785;6.02758
4.81229;6.03345
4.82745;6.03774
4.84336;6.04042
4.86004;6.04145
4.87751;6.04081
4.89579;6.03846
4.91489;6.03437
4.93485;6.02852
4.95567;6.02085
4.97738;6.01136
5;6
5.01041;5.99431
5.02101;5.98825
5.03178;5.98183
5.04271;5.97505
5.05381;5.96793
5.06507;5.96047
5.07648;5.95269
5.08803;5.94459
5.09972;5.93617
5.11155;5.92746
5.1235;5.91846
5.13558;5.90917
5.14777;5.8996
5.16008;5.88977
5.17249;5.87968
5.185;5.86934
5.1976;5.85876
5.21029;5.84795
5.22306;5.83692
5.23591;5.82567
5.24883;5.81422
5.26181;5.80257
5.27485;5.79073
5.28795;5.77871
5.30109;5.76652
5.31427;5.75417
5.32749;5.74166
5.34074;5.72901
5.35402;5.71623
5.36731;5.70331
5.38061;5.69028
5.39393;5.67714
5.40724;5.66389
5.42055;5.65055
5.43385;5.63713
5.44713;5.62363
5.46039;5.61007
5.47363;5.59645
5.48683;5.58278
5.49999;5.56906
5.5131;5.55532
5.52617;5.54155
5.53918;5.52777
5.55213;5.51398
5.565;5.50019
5.57781;5.48642
5.59054;5.47266
5.60318;5.45894
5.61573;5.44525
5.62818;5.43161
5.64053;5.41802
5.65277;5.40449
