X;Y
4.24826;3.42531
4.26118;3.45603
4.27394;3.48728
4.28652;3.51902
4.29895;3.55123
4.31121;3.58391
4.32331;3.61702
4.33526;3.65056
4.34706;3.6845
4.3587;3.71882
4.3702;3.7535
4.38155;3.78854
4.39277;3.82389
4.40384;3.85956
4.41478;3.89552
4.42559;3.93175
4.43626;3.96822
4.44681;4.00494
4.45723;4.04186
4.46753;4.07898
4.47771;4.11628
4.48778;4.15374
4.49773;4.19133
4.50757;4.22905
4.5173;4.26686
4.52693;4.30476
4.53645;4.34272
4.54588;4.38073
4.5552;4.41876
4.56444;4.4568
4.57358;4.49483
4.58263;4.53283
4.5916;4.57077
4.60048;4.60865
4.60928;4.64645
4.61801;4.68413
4.62666;4.7217
4.63524;4.75912
4.64375;4.79637
4.65219;4.83345
4.66057;4.87033
4.66889;4.90698
4.67715;4.94341
4.68535;4.97957
4.69351;5.01546
4.70161;5.05105
4.70966;5.08634
4.71767;5.12129
4.72564;5.15589
4.73357;5.19012
4.74147;5.22396
4.74933;5.2574
4.75716;5.29041
4.76497;5.32298
4.77274;5.35508
4.7805;5.3867
4.78824;5.41782
4.79596;5.44842
4.80367;5.47849
4.81136;5.50799
4.81905;5.53692
4.82673;5.56525
4.83441;5.59297
4.84209;5.62006
4.84978;5.6465
4.85746;5.67226
4.86516;5.69734
4.87287;5.72171
4.88059;5.74535
4.88833;5.76825
4.89609;5.79038
4.90387;5.81173
4.91168;5.83228
4.91951;5.85201
4.92738;5.8709
4.93527;5.88892
4.94321;5.90608
4.95118;5.92233
4.9592;5.93767
4.96726;5.95208
4.97537;5.96554
4.98352;5.97802
4.99173;5.98951
5;6
5.00832;6.00946
5.01671;6.01792
5.02514;6.02538
5.03364;6.03188
5.04219;6.03742
5.0508;6.04203
5.05945;6.04572
5.06817;6.04852
5.07693;6.05044
5.08575;6.0515
5.09462;6.05172
5.10354;6.05113
5.11251;6.04973
5.12152;6.04755
5.13059;6.0446
5.1397;6.04091
5.14886;6.03649
5.15807;6.03137
5.16732;6.02556
5.17662;6.01908
5.18596;6.01194
5.19534;6.00418
5.20476;5.9958
5.21423;5.98683
5.22374;5.97728
5.23329;5.96718
5.24287;5.95654
5.2525;5.94538
5.26216;5.93372
5.27187;5.92158
5.2816;5.90897
5.29138;5.89593
5.30119;5.88245
5.31103;5.86858
5.32091;5.85431
5.33082;5.83968
5.34076;5.8247
5.35073;5.80939
5.36074;5.79376
5.37077;5.77785
5.38083;5.76166
5.39092;5.74521
5.40104;5.72853
5.41119;5.71163
5.42136;5.69453
5.43156;5.67726
5.44178;5.65982
5.45203;5.64224
5.4623;5.62454
5.4726;5.60673
5.48291;5.58884
5.49325;5.57088
5.5036;5.55287
5.51398;5.53484
5.52438;5.51679
5.53479;5.49876
5.54522;5.48075
5.55567;5.46279
5.56614;5.44489
5.57662;5.42708
5.58711;5.40937
5.59762;5.39178
5.60814;5.37433
5.61867;5.35705
5.62922;5.33994
5.63978;5.32303
5.65034;5.30633
5.66092;5.28987
5.6715;5.27366
5.6821;5.25773
5.6927;5.24209
5.7033;5.22676
5.71392;5.21175
5.72453;5.1971
5.73516;5.18281
5.74578;5.16891
5.75641;5.15541
5.76704;5.14234
5.77767;5.12971
5.78831;5.11754
5.79894;5.10585
5.80957;5.09466
5.8202;5.08398
5.83083;5.07385
5.84146;5.06426
5.85208;5.05526
5.8627;5.04684
5.87331;5.03904
5.88392;5.03187
5.89452;5.02535
5.90511;5.01949
5.9157;5.01433
5.92627;5.00987
5.93684;5.00613
5.9474;5.00314
5.95794;5.00091
5.96848;4.99946
5.979;4.99882
5.98951;4.99899
6;5
6.01058;5.0023
6.02133;5.00631
6.03225;5.01199
6.04333;5.01931
6.05457;5.02823
6.06597;5.03872
6.07751;5.05074
6.08919;5.06425
6.101;5.07923
6.11295;5.09563
6.12501;5.11343
6.1372;5.13258
6.1495;5.15305
6.1619;5.1748
6.1744;5.19781
6.187;5.22203
6.19969;5.24744
6.21246;5.27399
6.22531;5.30165
6.23824;5.33038
6.25122;5.36015
6.26427;5.39093
6.27738;5.42268
6.29053;5.45536
6.30373;5.48894
6.31696;5.52339
6.33023;5.55866
6.34352;5.59473
6.35683;5.63156
6.37016;5.66911
6.3835;5.70735
6.39684;5.74624
6.41018;5.78575
6.42351;5.82584
6.43683;5.86648
6.45013;5.90764
6.4634;5.94927
6.47664;5.99134
6.48985;6.03382
6.50302;6.07668
6.51613;6.11987
6.5292;6.16336
6.5422;6.20712
6.55514;6.25111
6.56801;6.2953
6.5808;6.33964
6.59351;6.38412
6.60613;6.42868
6.61866;6.47331
6.63109;6.51795
6.64341;6.56258
6.65563;6.60716
6.66773;6.65165
6.6797;6.69602
6.69155;6.74024
6.70327;6.78427
6.71484;6.82808
6.72627;6.87162
6.73755;6.91487
6.74868;6.95778
6.75964;7.00034
6.77043;7.04249
6.78105;7.0842
6.7915;7.12545
6.80175;7.16618
6.81182;7.20638
6.82169;7.246
6.83136;7.28501
6.84082;7.32337
6.85007;7.36105
6.8591;7.39801
6.8679;7.43422
6.87648;7.46964
6.88481;7.50424
6.89291;7.53798
6.90076;7.57083
6.90835;7.60275
6.91569;7.63371
6.92276;7.66367
6.92956;7.69259
6.93608;7.72045
6.94233;7.74721
6.94828;7.77282
6.95394;7.79726
6.95931;7.8205
6.96437;7.84248
6.96911;7.86319
6.97355;7.88259
6.97766;7.90063
6.98144;7.91729
6.98489;7.93253
6.988;7.94632
6.99077;7.95861
6.99318;7.96938
6.99524;7.97859
6.99694;7.9862
6.99827;7.99219
6.99923;7.9965
6.99981;7.99912
