X;Y
4.33402;3.47799
4.34741;3.51332
4.36033;3.54937
4.37281;3.58611
4.38485;3.6235
4.39646;3.66151
4.40767;3.70012
4.41847;3.73928
4.42889;3.77898
4.43893;3.81918
4.44861;3.85984
4.45794;3.90094
4.46694;3.94245
4.47561;3.98433
4.48396;4.02655
4.49202;4.06909
4.49979;4.1119
4.50729;4.15497
4.51452;4.19826
4.5215;4.24173
4.52825;4.28536
4.53477;4.32912
4.54107;4.37297
4.54718;4.41688
4.5531;4.46083
4.55884;4.50477
4.56442;4.54869
4.56985;4.59254
4.57514;4.63631
4.5803;4.67995
4.58535;4.72343
4.5903;4.76673
4.59517;4.80981
4.59995;4.85265
4.60467;4.89521
4.60934;4.93745
4.61398;4.97936
4.61858;5.02089
4.62317;5.06202
4.62776;5.10271
4.63236;5.14294
4.63699;5.18267
4.64165;5.22188
4.64635;5.26052
4.65112;5.29858
4.65596;5.33601
4.66089;5.37279
4.66592;5.40889
4.67105;5.44427
4.67631;5.47891
4.6817;5.51277
4.68724;5.54583
4.69294;5.57804
4.69881;5.60938
4.70487;5.63983
4.71113;5.66934
4.71759;5.69789
4.72428;5.72544
4.7312;5.75196
4.73837;5.77743
4.7458;5.80182
4.7535;5.82508
4.76148;5.84719
4.76976;5.86812
4.77835;5.88784
4.78726;5.90632
4.79651;5.92352
4.8061;5.93941
4.81605;5.95397
4.82637;5.96716
4.83708;5.97895
4.84818;5.98932
4.85969;5.99822
4.87162;6.00562
4.88399;6.01151
4.8968;6.01584
4.91007;6.01858
4.92381;6.01971
4.93803;6.01919
4.95275;6.01699
4.96797;6.01308
4.98372;6.00742
5;6
5.00746;5.9961
5.01502;5.99185
5.02269;5.98725
5.03046;5.9823
5.03833;5.97703
5.04631;5.97143
5.05438;5.96552
5.06256;5.95929
5.07082;5.95276
5.07918;5.94593
5.08763;5.93881
5.09618;5.93141
5.10481;5.92373
5.11353;5.91578
5.12233;5.90757
5.13121;5.89911
5.14018;5.89039
5.14923;5.88144
5.15836;5.87225
5.16756;5.86284
5.17683;5.85321
5.18619;5.84336
5.19561;5.83331
5.2051;5.82306
5.21466;5.81262
5.22428;5.80199
5.23397;5.79119
5.24373;5.78022
5.25354;5.76908
5.26341;5.75779
5.27334;5.74635
5.28333;5.73476
5.29337;5.72305
5.30347;5.7112
5.31361;5.69923
5.3238;5.68715
5.33405;5.67496
5.34433;5.66267
5.35466;5.65029
5.36504;5.63783
5.37545;5.62528
5.3859;5.61267
5.39639;5.59999
5.40692;5.58725
5.41748;5.57446
5.42807;5.56163
5.43869;5.54876
5.44934;5.53587
5.46001;5.52295
5.47072;5.51001
5.48144;5.49707
5.49219;5.48413
5.50295;5.47119
5.51374;5.45827
5.52454;5.44536
5.53536;5.43249
5.54619;5.41965
5.55703;5.40685
5.56788;5.39409
5.57874;5.3814
5.5896;5.36876
5.60047;5.3562
5.61134;5.34371
5.62222;5.33131
5.63309;5.31899
5.64396;5.30678
5.65483;5.29467
5.66569;5.28267
5.67654;5.27079
5.68739;5.25903
5.69822;5.24741
5.70904;5.23593
5.71985;5.2246
5.73064;5.21342
5.74142;5.2024
5.75217;5.19155
5.7629;5.18088
5.77361;5.17039
5.7843;5.16008
5.79496;5.14998
5.80559;5.14007
5.81619;5.13038
5.82676;5.12091
5.8373;5.11166
5.8478;5.10264
5.85827;5.09386
5.8687;5.08533
5.87908;5.07705
5.88943;5.06903
5.89973;5.06128
5.90999;5.0538
5.9202;5.04661
5.93036;5.0397
5.94048;5.03308
5.95054;5.02677
5.96054;5.02077
5.9705;5.01509
5.98039;5.00972
5.99022;5.00469
6;5
6.02165;4.99098
6.04304;4.98413
6.06415;4.97939
6.08499;4.97674
6.10557;4.97612
6.12588;4.97749
6.14593;4.98082
6.16571;4.98606
6.18523;4.99316
6.20449;5.00209
6.22349;5.01281
6.24222;5.02526
6.2607;5.03942
6.27892;5.05523
6.29689;5.07266
6.31459;5.09166
6.33205;5.1122
6.34925;5.13422
6.3662;5.15769
6.3829;5.18257
6.39934;5.2088
6.41554;5.23636
6.43149;5.2652
6.4472;5.29528
6.46265;5.32655
6.47787;5.35897
6.49284;5.39251
6.50756;5.42711
6.52205;5.46274
6.53629;5.49935
6.5503;5.53691
6.56407;5.57537
6.5776;5.61468
6.59089;5.65481
6.60395;5.69572
6.61678;5.73736
6.62937;5.77968
6.64173;5.82266
6.65386;5.86624
6.66576;5.91039
6.67743;5.95505
6.68887;6.0002
6.70009;6.04579
6.71108;6.09177
6.72185;6.1381
6.73239;6.18475
6.74272;6.23166
6.75282;6.2788
6.7627;6.32613
6.77236;6.3736
6.7818;6.42117
6.79103;6.4688
6.80004;6.51645
6.80884;6.56407
6.81742;6.61163
6.82579;6.65907
6.83395;6.70637
6.8419;6.75347
6.84964;6.80034
6.85717;6.84692
6.8645;6.89319
6.87161;6.9391
6.87853;6.9846
6.88524;7.02966
6.89174;7.07423
6.89805;7.11827
6.90415;7.16174
6.91006;7.2046
6.91576;7.24679
6.92127;7.28829
6.92658;7.32905
6.9317;7.36903
6.93662;7.40818
6.94135;7.44647
6.94588;7.48385
6.95023;7.52028
6.95439;7.55571
6.95835;7.59011
6.96213;7.62344
6.96572;7.65564
6.96913;7.68669
6.97235;7.71653
6.97539;7.74512
6.97825;7.77243
6.98092;7.79841
6.98342;7.82302
6.98573;7.84621
6.98787;7.86795
6.98983;7.8882
6.99161;7.9069
6.99322;7.92402
6.99465;7.93952
6.99592;7.95335
6.99701;7.96547
6.99792;7.97585
6.99867;7.98443
6.99926;7.99118
6.99967;7.99605
6.99992;7.99901
