X;Y
1.585;-0.0142061
1.59;-0.0192042
1.595;-0.024202
1.6;-0.0291995
1.60499;-0.0341894
1.60999;-0.0391789
1.61498;-0.0441678
1.61997;-0.0491563
1.62497;-0.0541441
1.62996;-0.0591312
1.63496;-0.0641176
1.63995;-0.0691032
1.64495;-0.0740879
1.64995;-0.0790717
1.65495;-0.0840544
1.65995;-0.0890362
1.66495;-0.0940168
1.66995;-0.0989962
1.67496;-0.103974
1.67996;-0.108951
1.68497;-0.113927
1.68998;-0.118901
1.69499;-0.123873
1.7;-0.128844
1.70498;-0.133782
1.70996;-0.138718
1.71495;-0.143652
1.71993;-0.148584
1.72492;-0.153515
1.72991;-0.158443
1.7349;-0.16337
1.7399;-0.168294
1.74489;-0.173216
1.74989;-0.178137
1.75489;-0.183054
1.75989;-0.18797
1.7649;-0.192883
1.7699;-0.197794
1.77491;-0.202702
1.77992;-0.207607
1.78494;-0.21251
1.78996;-0.21741
1.79498;-0.222308
1.8;-0.227202
1.80497;-0.232038
1.80994;-0.236872
1.81492;-0.241702
1.81989;-0.24653
1.82487;-0.251354
1.82986;-0.256175
1.83485;-0.260992
1.83984;-0.265807
1.84483;-0.270618
1.84983;-0.275425
1.85483;-0.280229
1.85983;-0.285029
1.86484;-0.289825
1.86985;-0.294618
1.87487;-0.299407
1.87989;-0.304191
1.88491;-0.308972
1.88993;-0.313749
1.89497;-0.318521
1.9;-0.32329
1.90496;-0.327977
1.90992;-0.332661
1.91489;-0.33734
1.91986;-0.342015
1.92483;-0.346685
1.92981;-0.351351
1.93479;-0.356012
1.93978;-0.360669
1.94477;-0.36532
1.94977;-0.369967
1.95477;-0.374608
1.95978;-0.379245
1.96479;-0.383877
1.9698;-0.388503
1.97482;-0.393124
1.97985;-0.39774
1.98488;-0.40235
1.98991;-0.406954
1.99495;-0.411554
2;-0.416147
2.00495;-0.420641
2.0099;-0.425129
2.01486;-0.429611
2.01982;-0.434087
2.02479;-0.438558
2.02976;-0.443023
2.03474;-0.447481
2.03973;-0.451933
2.04472;-0.456379
2.04971;-0.460819
2.05472;-0.465252
2.05972;-0.469679
2.06474;-0.474099
2.06976;-0.478513
2.07478;-0.482919
2.07981;-0.487319
2.08485;-0.491711
2.08989;-0.496097
2.09494;-0.500475
2.1;-0.504846
2.10494;-0.509102
2.10988;-0.513352
2.11483;-0.517593
2.11979;-0.521828
2.12475;-0.526055
2.12972;-0.530275
2.1347;-0.534487
2.13968;-0.538691
2.14467;-0.542888
2.14966;-0.547076
2.15467;-0.551257
2.15967;-0.555429
2.16469;-0.559593
2.16971;-0.563749
2.17474;-0.567896
2.17978;-0.572034
2.18482;-0.576164
2.18988;-0.580286
2.19493;-0.584398
2.2;-0.588501
2.20493;-0.592479
2.20987;-0.596449
2.21481;-0.60041
2.21976;-0.604362
2.22472;-0.608304
2.22968;-0.612238
2.23466;-0.616162
2.23964;-0.620077
2.24462;-0.623982
2.24962;-0.627878
2.25462;-0.631764
2.25963;-0.63564
2.26465;-0.639506
2.26968;-0.643361
2.27471;-0.647207
2.27975;-0.651042
2.2848;-0.654867
2.28986;-0.658681
2.29493;-0.662484
2.3;-0.666276
2.30492;-0.669939
2.30985;-0.673591
2.31479;-0.677233
2.31974;-0.680864
2.32469;-0.684485
2.32965;-0.688094
2.33463;-0.691692
2.3396;-0.695279
2.34459;-0.698854
2.34959;-0.702418
2.35459;-0.705971
2.3596;-0.709511
2.36462;-0.71304
2.36965;-0.716556
2.37469;-0.72006
